"Data Source","World Development Indicators",

"Last Updated Date","2020-09-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Europe & Central Asia","ECS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1191.55437291515","1279.65175472703","1381.74318365372","1457.5054463608","1545.53213246327","1635.06626242168","1790.19642922206","1894.79511026566","2063.89256041906","2182.22025327895","2221.02484118666","2306.72143975165","2376.63980538635","2521.02636272432","2587.8037824705","2640.01764822522","2729.99832294677","2871.06980212666","","",
"Ecuador","ECU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194.089309692383","228.715911865234","283.478973388672","355.536743164063","397.898712158203","427.443145751953","461.151123046875","490.550659179688","518.729553222656","572.219482421875","652.4375","780.775939941406","892.079223632813","946.786987304688","993.112243652344","985.942016601563","937.007568359375","958.857666015625","","",
"Egypt, Arab Rep.","EGY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","303.067413330078","345.557708740234","359.711181640625","352.165802001953","343.697967529297","368.748168945313","392.399200439453","389.164093017578","419.766448974609","426.080657958984","421.727844238281","450.064483642578","455.844329833984","473.748077392578","489.860107421875","575.446105957031","597.856323242188","613.808776855469","","",
"Euro area","EMU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2188.39769694533","2317.71798108447","2467.25591145541","2563.10429160635","2655.74892267639","2779.84752229371","2998.96122097312","3142.69652186158","3366.85510320048","3543.70371183101","3629.81848148753","3754.5835067613","3828.22293826802","3968.8440383008","4074.37323964228","4171.76505910142","4333.94767749072","4545.28156598895","","",
"Eritrea","ERI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.4022903442383","65.7954864501953","75.2250518798828","79.2268753051758","76.4409942626953","77.0454711914063","76.6875915527344","60.1762809753418","51.7988090515137","59.5017204284668","47.9583625793457","62.702335357666","46.9593696594238","47.1110458374023","47.6832504272461","48.9039421081543","54.3739395141602","59.2736396789551","","",
"Spain","ESP","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1471.30725097656","1561.1337890625","1673.40270996094","1902.67907714844","2011.33654785156","2143.087890625","2410.529296875","2578.27270507813","2791.03515625","2917.85180664063","2882.26635742188","2915.9482421875","2899.02099609375","2934.13232421875","3039.78491210938","3190.48974609375","3297.01123046875","3468.69213867188","","",
"Estonia","EST","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","485.081024169922","491.659057617188","546.908630371094","635.64453125","741.412536621094","838.368774414063","917.68505859375","1102.96923828125","1302.35705566406","1340.14611816406","1365.05725097656","1426.6728515625","1513.63830566406","1649.72534179688","1769.96166992188","1866.38952636719","2009.142578125","2153.33959960938","","",
"Ethiopia","ETH","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.375093460083","24.9020233154297","24.8797664642334","25.0831260681152","25.074010848999","26.7511653900146","32.3095626831055","40.3698387145996","37.9979553222656","44.0339469909668","57.5081634521484","51.9645729064941","56.9344787597656","56.0277976989746","60.7181625366211","64.5914535522461","66.8728256225586","66.6621627807617","","",
"European Union","EUU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1822.29035127177","1943.48495412522","2081.4064934239","2174.89567023945","2273.77409480732","2383.11825604221","2574.60265296743","2712.5447458361","2927.81234714282","3088.13254940709","3171.3733719121","3297.40861405915","3371.1776460862","3509.42421411323","3607.99382719882","3699.95037640568","3850.28610426328","4054.274484096","","",
"Fragile and conflict affected situations","FCS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122.016055327219","133.331421542892","124.812464043192","148.869218573765","160.81133325109","160.018223576691","183.718661743376","195.979834275499","190.072767406274","212.834134740686","198.508883766912","200.085411413694","197.580443761224","206.708946344185","214.145596781482","220.541748022479","189.435967878143","179.066898148566","","",
"Finland","FIN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1826.52709960938","1937.32568359375","2098.9345703125","2217.04516601563","2419.84497070313","2554.47827148438","2746.48974609375","2947.45849609375","3229.896484375","3356.87475585938","3437.2109375","3643.62475585938","3778.98852539063","3582.79541015625","3938.09155273438","4095.35375976563","4117.16455078125","4255.2236328125","","",
"Fiji","FJI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196.169509887695","173.010116577148","185.809310913086","190.525085449219","225.394760131836","233.235809326172","250.025619506836","257.30078125","244.640975952148","267.195556640625","266.539764404297","254.964736938477","271.747863769531","281.867736816406","317.059234619141","323.124450683594","315.692657470703","322.759735107422","","",
"France","FRA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2516.177734375","2685.74829101563","2876.45971679688","2854.92236328125","2970.65063476563","3135.55590820313","3393.33520507813","3543.44384765625","3710.97973632813","3941.50512695313","4057.81909179688","4218.0107421875","4288.57421875","4547.2861328125","4655.37158203125","4688.63232421875","4842.611328125","5011.20068359375","","",
"Faroe Islands","FRO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191.74494934082","218.821105957031","208.752914428711","262.696838378906","329.528472900391","513.547790527344","321.474884033203","336.114196777344","365.002716064453","391.310852050781","424.033172607422","447.646148681641","419.522094726563","405.116729736328","390.419097900391","437.559173583984","447.149871826172","493.209564208984","","",
"Gabon","GAB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","435.972229003906","452.609893798828","472.267608642578","509.755126953125","483.608917236328","433.381774902344","450.388641357422","484.241638183594","410.308166503906","554.74951171875","372.364807128906","406.510955810547","398.720245361328","486.199096679688","446.381988525391","477.839111328125","562.274291992188","499.612976074219","","",
"United Kingdom","GBR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1570.7099609375","1739.82861328125","1901.21801757813","2063.44018554688","2243.76733398438","2339.66772460938","2534.73388671875","2633.02319335938","2795.62646484375","2960.11450195313","3049.73583984375","3095.67895507813","3151.4482421875","3871.45532226563","4003.54077148438","4089.931640625","4182.1845703125","4338.37255859375","","",
"Georgia","GEO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178.514007568359","192.706176757813","227.249435424805","267.158264160156","295.503173828125","337.248931884766","363.252899169922","413.507629394531","496.081695556641","552.335021972656","584.125244140625","570.01806640625","626.273620605469","670.716369628906","728.33642578125","719.227600097656","799.189697265625","773.267028808594","","",
"Ghana","GHA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116.789482116699","137.464401245117","124.96142578125","131.139572143555","142.370758056641","197.600143432617","129.677368164063","136.704086303711","152.211242675781","173.987258911133","184.734191894531","215.764007568359","205.380996704102","182.537460327148","165.867782592773","188.72639465332","144.555358886719","146.866897583008","","",
"Gibraltar","GIB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.7152404785156","57.0167922973633","67.9168243408203","61.0823020935059","58.1934127807617","63.4351196289063","40.3128700256348","44.8278160095215","44.0199546813965","44.054386138916","46.5838394165039","61.6018981933594","58.1682472229004","61.434814453125","87.7671966552734","109.088066101074","109.237205505371","89.170051574707","","",
"Gambia, The","GMB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.4531173706055","47.9093818664551","46.0988082885742","54.719123840332","60.1468772888184","66.9847183227539","75.306037902832","81.2072677612305","87.7531814575195","89.1326370239258","92.4422912597656","95.2377777099609","97.5837478637695","66.8026351928711","55.5880241394043","51.732421875","48.5702247619629","55.7659721374512","","",
"Guinea-Bissau","GNB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.6159896850586","72.9070587158203","67.8307189941406","72.8302307128906","91.098518371582","91.5392150878906","89.2792129516602","96.2086563110352","95.0701675415039","95.433235168457","91.151741027832","88.9433441162109","81.9343566894531","101.546455383301","140.194610595703","132.718551635742","130.132934570313","123.286926269531","","",
"Equatorial Guinea","GNQ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219.655364990234","361.782440185547","440.437622070313","533.845764160156","570.763793945313","418.743682861328","450.071533203125","526.461242675781","702.990539550781","691.414367675781","600.75341796875","533.857482910156","458.872009277344","636.779418945313","730.91357421875","857.711853027344","824.436218261719","758.934936523438","","",
"Greece","GRC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2075.826171875","2209.99194335938","2373.43530273438","2478.7578125","2746.14916992188","2878.337890625","2691.41040039063","2374.44775390625","2237.6796875","2188.462890625","2126.91259765625","2168.9404296875","2257.23974609375","2295.32836914063","","",
"Grenada","GRD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","407.141754150391","426.9775390625","478.716369628906","483.54541015625","482.417846679688","577.205932617188","630.280456542969","670.679809570313","677.745910644531","662.942321777344","678.198791503906","696.547302246094","668.518615722656","663.285827636719","600.89990234375","642.807739257813","666.722351074219","721.080505371094","","",
"Greenland","GRL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","243.950088500977","314.889251708984","321.458740234375","335.363830566406","349.825317382813","355.426788330078","390.50146484375","402.102111816406","407.427947998047","411.871368408203","404.427581787109","406.313659667969","422.921203613281","448.197418212891","448.802032470703","464.231658935547","478.026245117188","474.8486328125","","",
"Guam","GUM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","222.420257568359","241.556625366211","261.354187011719","271.613464355469","318.627746582031","345.110229492188","227.979278564453","259.034484863281","255.340789794922","278.700042724609","311.041290283203","316.860260009766","320.258392333984","350.748107910156","375.386962890625","341.479217529297","403.302825927734","405.077758789063","","",
"High income","HIC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2512.36704466931","2699.06768768353","2897.1493786694","3080.7626886057","3246.53773511572","3420.61448507556","3647.81530136975","3841.85627332347","4030.66983738419","4237.33544060178","4371.45257061142","4565.17823074561","4713.97745948362","4919.01362598683","5116.93390308311","5344.3451823962","5546.38671718481","5750.15461044705","","",
"Hong Kong SAR, China","HKG","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169.450546264648","164.294357299805","178.403259277344","200.565017700195","215.45491027832","252.681442260742","285.658203125","307.442413330078","338.216186523438","337.906036376953","339.243377685547","355.789215087891","364.538665771484","367.167541503906","365.307556152344","355.854827880859","389.891815185547","394.759613037109","","",
"Heavily indebted poor countries (HIPC)","HPC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.0775850310961","61.3573207762185","64.0633044377563","69.7720641832098","76.9022873674925","86.1703700663223","92.8969848010158","100.080137232534","101.190402890068","105.858697724664","106.878196305512","109.392548248855","109.458975305853","115.054964223425","117.990747293937","124.750634991592","128.669442774123","125.21412619642","","",
"Croatia","HRV","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","811.183715820313","836.525390625","784.146179199219","860.980651855469","954.580932617188","1056.76611328125","1215.80883789063","1443.34240722656","1604.32739257813","1633.33984375","1598.63720703125","1612.71765136719","1644.48486328125","1420.10656738281","1475.16625976563","1553.76062011719","1667.58984375","1772.48168945313","","",
"Haiti","HTI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.8140640258789","90.5937576293945","81.8824768066406","79.4391937255859","78.6571426391602","76.6035614013672","79.3598098754883","88.9327087402344","91.7910003662109","96.3015670776367","119.846069335938","159.842437744141","156.164932250977","122.302101135254","136.189300537109","152.162841796875","150.67790222168","146.149261474609","","",
"Hungary","HUN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","802.685791015625","900.844360351563","1032.77502441406","1253.98657226563","1259.79992675781","1364.59936523438","1427.67700195313","1372.79406738281","1467.767578125","1495.70104980469","1617.07788085938","1720.48937988281","1722.2578125","1773.08557128906","1808.39721679688","1834.95361328125","1912.63098144531","1979.4033203125","","",
"IBRD only","IBD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218.539207692916","235.151258077559","246.894134692846","262.60138734131","281.708363457691","304.73882751332","335.619155395003","363.380382426481","396.608062207329","440.09097777217","454.426175014963","484.475303753701","522.739713795888","566.007679667624","600.829889734398","638.274946057474","668.827510278315","715.58819870891","","",
"IDA & IBRD total","IBT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","186.489408894103","200.000152395949","208.79178832811","223.677601400569","239.231542813967","258.783497904312","283.675767362299","306.148912144564","331.69231751269","365.552440668334","375.665252224993","398.357072373463","427.653670509507","462.827517566639","490.035391608903","519.319702212085","543.258687340625","579.841734650795","","",
"IDA total","IDA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.0111479148185","66.2836266267014","68.6230929241488","81.6019433654328","86.214368448376","95.3966291413025","101.425190762878","108.008973003305","109.915626121371","114.207658920293","116.05541325602","118.116722277105","122.469469501738","131.204104068183","138.690746289363","147.194035601399","151.805710434621","155.438046881749","","",
"IDA blend","IDB","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.9339719178722","86.0091970102576","86.0880000948629","113.166189027649","114.492751253247","126.806748952561","132.100093230439","138.632567237786","138.994118099186","140.510557756543","143.519606189579","142.672611745736","151.578159869428","164.788788070719","173.995282655465","184.257747688082","192.226194750258","201.149627883704","","",
"Indonesia","IDN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.5405960083008","113.732887268066","111.284492492676","132.769958496094","133.383056640625","170.74382019043","189.377853393555","219.540405273438","213.984771728516","224.137161254883","244.597961425781","261.194732666016","273.699645996094","296.085662841797","329.483001708984","333.485198974609","362.559692382813","367.94140625","","",
"IDA only","IDX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.3287906948452","56.2060523107705","59.970864625578","65.9317308194882","72.1784355924692","79.8025754949747","86.1851625297618","92.7762898096718","95.4286379812155","101.079888321833","101.918314785241","105.446607824723","107.424848303626","113.449418401993","120.024448752826","127.597862128821","129.837628867453","129.948326264492","","",
"Isle of Man","IMN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.473991394043","98.4884033203125","101.517044067383","103.841636657715","111.854934692383","117.413902282715","122.551284790039","130.219192504883","135.158294677734","143.117752075195","145.856002807617","150.496520996094","163.808929443359","197.282669067383","205.96760559082","220.738708496094","233.007827758789","253.322418212891","","",
"Not classified","INX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1795.11022949219","2100.91577148438","2369.6689453125","2560.47607421875","2822.61206054688","3128.88818359375","3372.90747070313","3697.86889648438","4059.45043945313","4378.36376953125","4557.84814453125","4813.00146484375","4954.5791015625","4948.681640625","4962.3662109375","5085.04931640625","5268.326171875","5544.67822265625","","",
"Iran, Islamic Rep.","IRN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","503.989776611328","555.037902832031","545.872863769531","644.378723144531","682.132690429688","748.772888183594","787.406982421875","827.074890136719","873.237060546875","1080.31848144531","1176.48559570313","1195.99157714844","1115.66162109375","1009.01141357422","1208.74914550781","1333.45910644531","1711.71655273438","1748.39575195313","","",
"Iraq","IRQ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181.613555908203","354.984649658203","281.016723632813","260.132568359375","338.698181152344","356.2119140625","448.508453369141","402.442443847656","370.173492431641","401.042999267578","445.1015625","438.489379882813","494.759704589844","","","","",
"Iceland","ISL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2666.73071289063","2822.0380859375","3110.16259765625","3272.38623046875","3381.32373046875","3426.03393554688","3498.52758789063","3627.09008789063","3797.85278320313","3744.380859375","3352.71362304688","3318.02661132813","3385.16430664063","3594.12890625","3772.52685546875","3979.375","4311.283203125","4721.42626953125","","",
"Israel","ISR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1773.41748046875","1891.58984375","1898.56127929688","1779.29553222656","1865.53259277344","1856.59973144531","1853.25231933594","1963.17065429688","1968.51123046875","2001.57690429688","2079.07592773438","2186.6884765625","2316.9033203125","2490.9716796875","2531.99633789063","2615.22021484375","2867.01391601563","3014.64721679688","","",
"Italy","ITA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2049.4306640625","2170.55786132813","2263.5244140625","2291.76147460938","2419.03344726563","2516.80322265625","2738.93994140625","2785.30493164063","3040.12280273438","3103.13623046875","3139.10815429688","3211.9560546875","3253.36889648438","3264.29272460938","3250.84545898438","3307.3291015625","3465.28125","3619.69799804688","","",
"Jamaica","JAM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","362.694671630859","341.0927734375","322.762329101563","318.360595703125","380.330841064453","332.359527587891","353.764923095703","419.179443359375","447.548950195313","377.817596435547","392.261871337891","399.556243896484","408.230102539063","436.244476318359","445.408233642578","489.238616943359","506.817169189453","542.885803222656","","",
"Jordan","JOR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","552.449035644531","599.518127441406","617.865783691406","607.200927734375","653.576232910156","694.210388183594","676.988464355469","742.28466796875","816.741882324219","896.452575683594","778.43701171875","768.578491210938","730.380004882813","667.437438964844","675.517211914063","695.876831054688","658.298034667969","756.659240722656","","",
"Japan","JPN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1908.81396484375","2012.66479492188","2096.97802734375","2195.44555664063","2315.60473632813","2452.8251953125","2571.98291015625","2711.6455078125","2842.50903320313","2995.07421875","3191.67065429688","3778.22509765625","3988.27612304688","4177.4755859375","4214.5380859375","4368.68017578125","4424.97705078125","4563.45703125","","",
"Kazakhstan","KAZ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","324.297332763672","314.450103759766","363.506652832031","413.932678222656","493.683502197266","542.098999023438","533.594848632813","470.019165039063","552.911315917969","639.605285644531","536.990600585938","568.578430175781","680.373840332031","675.762268066406","667.483032226563","756.275451660156","860.161071777344","820.35205078125","","",
"Kenya","KEN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.2109680175781","93.8341293334961","96.5304565429688","103.174705505371","111.652824401855","117.918380737305","124.150375366211","135.277770996094","135.683441162109","136.912399291992","148.345504760742","148.597778320313","148.89860534668","153.571868896484","158.82292175293","158.079116821289","158.564682006836","158.155654907227","","",
"Kyrgyz Republic","KGZ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.2361145019531","74.7602920532227","81.0291442871094","111.695793151855","130.158508300781","159.888946533203","187.669784545898","172.293350219727","176.779678344727","190.909210205078","190.851684570313","207.877243041992","249.479522705078","266.631164550781","249.974273681641","251.058288574219","233.913986206055","241.248641967773","","",
"Cambodia","KHM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.3207855224609","82.8560180664063","90.82080078125","94.9015808105469","108.056373596191","120.131103515625","120.595550537109","107.714462280273","155.470947265625","177.436080932617","170.80908203125","199.497085571289","207.730087280273","218.377365112305","221.247177124023","217.71061706543","228.635314941406","238.182662963867","","",
"Kiribati","KIR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136.272659301758","192.543197631836","192.695709228516","176.275360107422","203.535202026367","200.846771240234","203.111587524414","205.328155517578","247.719985961914","235.65690612793","158.236114501953","150.119369506836","157.903823852539","180.949508666992","188.383361816406","166.509552001953","202.783828735352","234.927398681641","","",
"St. Kitts and Nevis","KNA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","789.885375976563","764.374084472656","796.505615234375","823.890258789063","814.346862792969","946.841979980469","1082.66723632813","1026.72998046875","1255.65148925781","1240.92236328125","1214.67492675781","1242.74133300781","1220.85546875","1302.68322753906","1299.06066894531","1347.53955078125","1397.58215332031","1442.13195800781","","",
"Korea, Rep.","KOR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","717.281982421875","870.730590820313","889.780639648438","975.021545410156","1041.60241699219","1157.89477539063","1325.07763671875","1484.20910644531","1620.98352050781","1722.51904296875","1889.35778808594","1973.18786621094","2076.4794921875","2156.84399414063","2307.58862304688","2540.34204101563","2745.06518554688","2980.15795898438","","",
"Kuwait","KWT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1393.56896972656","2001.85974121094","2039.857421875","2182.2568359375","2082.060546875","1978.46325683594","1989.67932128906","1946.4287109375","1739.84411621094","3069.36279296875","2030.97387695313","2027.97509765625","2036.02587890625","1986.39916992188","2393.3125","2936.01538085938","2914.50122070313","3796.71484375","","",
"Latin America & Caribbean (excluding high income)","LAC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","577.594157019817","610.715610889745","614.18019447164","625.467357369858","664.280283670016","706.580586795416","783.808313817108","851.168815230921","879.830765538369","935.628728450058","949.411171926488","990.476609731634","1015.08176594554","1065.50434759889","1108.50980105159","1147.14771419219","1100.5935551526","1147.33257423807","","",
