Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Mauritania,MRT,-2.96668421301283,-5.90063506852903,13.5019626220307,-2.31817003715796,4.35335576527687,-10.127493005768,5.04186531784252,7.47817788101028,3.34239568104313,4.98411854923593,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Mauritius,MUS,4.35181005774159,6.68444721201027,8.40584427352493,7.64538667453671,6.59533466006843,1.90088489850223,2.82263280174524,4.0451801119633,5.05524677013082,4.70280126586144,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Mexico,MEX,7.57366329940035,4.90558553500573,1.60367072470034,1.9619583055543,-0.211873788785184,5.51273752057489,2.93802318311114,2.12367502249936,2.83032932345432,1.12673303842088,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Moldova,MDA,..,5.15543393642514,8.62956799169217,3.10101469058139,8.30278167131956,2.93012639041427,-5.56662614539925,4.35140582353849,5.84714664186707,2.23165642555803,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Mongolia,MNG,..,..,17.7328317922183,27.8740402916259,12.5825058337532,-1.67847795163216,2.67939090741098,-3.54116224252074,-6.13397901968538,10.9473928178712,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Montenegro,MNE,..,..,3.25224007185845,-3.74729150348648,4.75823121189565,1.10456002199915,6.0379989268952,2.72273665430131,9.04339502314491,5.56769913084925,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Morocco,MAR,3.13892647228798,-0.0167304018781209,3.33721328077871,3.9393138281221,3.6901367890426,1.53354922535496,7.18273772996858,2.46608537771498,3.99776362723368,3.04595620216048,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Mozambique,MOZ,..,-496.55100046079,10.9455593524464,9.3550009789396,5.86022300349805,9.32747033990131,8.61781476286569,1.75782739559922,6.82962720848315,3.35508674324811,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Myanmar,MMR,..,..,9.20487862841959,2.40558072181238,9.28722500338475,6.38768575734925,0.0200153693573242,5.59783677534911,4.51889352043825,3.31962025769189,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Namibia,NAM,..,9.77747987187898,7.03775695074465,9.10878263563113,6.59751598709441,6.87861514919921,5.99781337653944,-1.22693410948753,4.15331568382626,-0.908330822560103,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Nepal,NPL,..,..,3.25249975156277,5.76892464666969,3.62391951818452,8.31266089151792,2.58591449880466,1.08246240137031,11.592510158494,6.18521113980115,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Netherlands,NLD,2.14427229573656,4.35174450083522,2.2501630187334,-0.838399259305675,-0.617927615841793,-0.235063105573161,3.77376572971151,0.688935014470644,5.87073632087534,2.64026798919235,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,New Zealand,NZL,-1.17536994436519,2.65734241250965,4.36765584890813,1.66306674260055,6.5426518471091,3.33934430543965,3.88897453450532,5.08044697365916,2.8867356711382,0.778229317072032,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Nicaragua,NIC,..,3.02431492563781,5.81040466972131,5.30202440973579,3.38506701397475,7.15850211313213,10.3502638052489,5.21887831911168,5.01312585765474,-5.78367832590442,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Niger,NER,..,-2.89740285938562,1.84298335631394,9.13423265174605,3.40200266527491,5.32663131489844,3.88127425553371,5.82122772290722,5.47667039952535,10.1975392750526,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Nigeria,NGA,16.2443433379506,5.43815219084908,-5.16480390138825,14.3504360484925,1.99410529108181,7.0231717873468,-4.04556761877438,-8.8262361902637,-2.62302279117709,2.18044644349622,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,North Macedonia,MKD,..,15.9275192884626,1.82092098344835,1.08647728597239,4.85970159340773,5.74471313774951,7.23619134683138,6.57378695333846,-0.970887431945272,0.55061897006685,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Norway,NOR,0.995262877456923,8.04826821305691,2.8673932426253,4.48980027866843,2.46576179446922,1.95358696083525,-0.495919615950726,-1.25099780872451,2.2974600457228,2.98981805072893,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Oman,OMN,..,..,-3.07823695240347,16.4232004252529,6.42003485518477,2.28263252458605,10.1298487202524,-2.88168570980766,-3.89636153551092,0.72496882263944,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Pakistan,PAK,4.27220257301866,1.24928947135341,4.00009615182483,2.86671146921277,4.70726494568707,5.97430232479297,6.21670493901185,7.33161051835589,5.32533311457762,5.11965984865282,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Panama,PAN,6.12323739304881,2.84323466952317,13.7863849224629,8.98660506920106,9.23995041037091,1.94801485995733,10.4560439878516,4.18029919023431,5.87351501224592,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Papua New Guinea,PNG,-4.40256676968377,-6.07651697157644,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Paraguay,PRY,..,-9.87566045007489,5.35290311128884,-2.81265897847854,8.80707868145161,5.66091305471777,1.15176204681799,5.16647067621483,5.35333134795187,2.26589987279256,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Peru,PER,5.4707315657157,0.610774971349912,8.50336917465685,7.07546402762016,6.19497310236122,2.40402751940874,1.71930141299426,1.62943936848956,2.30081427058212,2.69421454870418,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Philippines,PHL,5.94378463986504,5.2661402691089,0.29529806693516,9.53746359935327,8.60939175943551,5.95091466711708,7.23967047593914,6.85991350484107,6.52764042649294,3.94779095153513,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Poland,POL,..,3.16521805080359,4.69779326305553,1.01266230284946,1.62000239462847,3.87687927560596,5.01880668604053,2.00409560527457,5.35424870803615,4.63093279480201,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Portugal,PRT,7.17910356276089,0.563474802461371,-1.33147434626412,-4.97621075929631,1.69994781861095,0.122865975021824,2.49378222111289,3.06216225559093,3.20856840779014,2.15693671983826,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Qatar,QAT,..,..,31.5590340934876,10.6544266694613,6.6708916519314,2.6495253259599,-10.8633381512121,-3.62690870502661,8.88180756784523,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Romania,ROU,..,5.29156295404533,-0.023174429169174,1.4626473988797,4.85668517512624,5.88001234591869,5.33799749940904,4.53234388979418,5.68718125925662,3.71377560721994,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Russian Federation,RUS,..,21.8655286098372,9.56743288567725,4.19828669718871,-0.0913373715688124,-0.0913855441807954,-5.44554025910448,-3.51112679136033,3.4860413958795,3.60663420656724,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Rwanda,RWA,-0.214569008818557,13.8464751521509,9.32503230636293,7.84649348215069,4.01265110104229,5.97607752649311,8.61316068853179,7.06344501872533,3.03857933574061,10.2527035891149,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Saudi Arabia,SAU,..,..,17.2384812847514,5.18390107516156,-0.279838375447198,-0.68010945103758,-11.1610565109137,-3.57115150096566,6.18558673525078,6.65917416771707,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Senegal,SEN,1.84879263676572,4.729396772,-1.51648028964534,2.17578427311398,6.01426786789128,9.45810585261948,7.2153529062529,6.75813322128896,7.33237611438184,4.851121738232,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Serbia,SRB,..,..,2.63601757433921,-3.81351415054044,3.96688058752579,-0.314947360950384,-0.195435414048617,2.10037120357025,0.959539613733099,6.46989361614989,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Seychelles,SYC,..,-13.5302644039446,..,..,15.6951821798672,12.5767452029298,4.94850283746374,-3.91531872706857,11.0417906583661,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Sierra Leone,SLE,..,..,2.69626605411986,19.7992729980727,4.82234669617789,-7.11824260946801,-2.16424267406123,-9.04889576332243,23.1373631578094,5.46686219851469,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Singapore,SGP,11.340081374581,13.1902943099052,2.28036506657585,1.31257397597477,1.54637755765077,4.93613161399907,1.29301223291537,5.19384992776438,4.97741905107223,2.01854494156464,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Slovak Republic,SVK,..,3.38581489781777,-0.382322044830048,2.75748517056546,0.482903510547004,2.29828409965505,3.66792586089586,1.55185351207949,3.6077733767661,2.76099253661606,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Slovenia,SVN,..,-0.138181324936653,-0.246886062189489,-4.95170035260271,-0.296539170856079,4.6484030026354,0.41909633423613,5.00038563350675,6.56307584869657,4.71558158998305,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,South Africa,ZAF,0.660738634173214,4.85450639441902,4.00339846785928,1.93515070902566,1.50504781487319,2.25879814767238,3.60010944577512,-0.103041587125659,2.58179883672778,-0.0936181218300618,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,South Sudan,SSD,..,..,..,..,-36.0338498030819,22.6280299651757,-9.12313348499326,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Spain,ESP,4.76493770133861,4.02314137015934,-2.53830353142973,-2.58104877109855,-0.837432427250107,1.42855600005203,4.78223118087359,3.62507628266661,2.39257325774749,2.03644539969818,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Sri Lanka,LKA,-4.7055488986462,3.90892715714975,5.69725400370345,8.73943377480275,3.50405072367231,6.39751117562071,7.16301765215125,6.35944374898503,3.58304788089711,3.11196280658119,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Sudan,SDN,..,..,..,14.4721306350426,2.97585225866376,13.4232146346777,0.993907132231996,-2.72419684922636,2.01964569163363,-13.8175065992197,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Sweden,SWE,-0.377537463064442,3.92081809360141,2.06851885785714,-0.869455281045433,1.01228104958383,2.74350143691979,3.62531453091233,2.2580654797072,3.12340616695899,1.28744351528842,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Switzerland,CHE,2.73509381789852,4.26697725144007,-4.13870975609579,2.0902505796257,0.604610827564599,-0.0583871947351184,5.17253425297748,-1.6563096480801,1.27533920672569,1.19926173299612,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Syrian Arab Republic,SYR,7.40762102017582,0.708065021371723,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Tajikistan,TJK,..,..,0.86142847100821,8.45651802574601,1.69029449529803,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Tanzania,TZA,..,3.66997468775581,6.55943409350874,0.0435819174112027,9.1182018819909,8.82074527574399,5.22392515186729,7.56770297367805,4.57304982897892,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Thailand,THA,9.14431308664194,2.61242570648419,0.556570233140391,3.04538846364935,0.33618687107267,1.10526771345083,6.04867722406711,4.6106716001953,5.70152452759896,3.69519151160192,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Timor-Leste,TLS,..,..,..,..,..,..,..,..,-2.23591140721749,22.051312747281,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Togo,TGO,6.13065134844855,4.20566542663481,1.88812465783241,-10.1522606192223,18.3863494200689,8.95953193111885,12.0142889494591,3.22895172289157,6.46643703267698,12.2673661537107,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Tunisia,TUN,9.96965875543845,2.10140443652239,1.53443995574814,7.20834601991393,8.78987145616064,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Turkey,TUR,9.41974723675543,5.18386005736467,9.10786896356173,4.79517027389187,9.58016897871477,4.55936285906695,6.38774913680513,2.12933722522016,6.06598075149162,1.01469014321589,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Uganda,UGA,-4.52861695895119,-2.28134978295212,3.23554817022264,-0.145740117477814,3.20835941619551,6.20398311010484,1.00591267256507,1.73008722892718,3.1924265176788,11.8888652277692,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Ukraine,UKR,..,5.67803672583516,8.55846771937694,5.69418976396364,0.770758313854486,-4.08009525706099,-8.56749125941025,4.19190370141756,8.95188478369566,4.0787513038533,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,United Arab Emirates,ARE,..,..,16.1534802570634,4.58683816806906,7.57631546802951,5.50862755611318,-8.64059066258098,1.3644739327833,8.05422588763447,-1.60754632448091,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,United Kingdom,GBR,0.734536976679891,3.36687491719047,1.35020701167883,0.00256344777776008,1.81443946680646,3.63107496275832,2.73112347785805,2.055382887839,2.71032622527707,0.54420236299417,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,United States,USA,1.31822843254268,3.9709784501474,2.24997358896211,3.84781490577812,1.33681646198104,3.51811401951312,3.51626446124791,0.890707406998374,2.13699348368934,2.36777166776558,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Uruguay,URY,-3.64849415133973,-3.87792309495443,6.10100742762285,-1.08908320451995,7.07033167205591,1.20167093583665,-0.228081435395694,0.389827835892348,0.879034676241957,-0.936224649595658,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Uzbekistan,UZB,..,-4.80378891286571,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Vanuatu,VUT,..,..,5.28361579492112,-1.80191946269537,11.0481227100789,6.4452975831683,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,"Venezuela, RB",VEN,10.3963465725519,12.1041584773691,4.15530645384121,3.174881699213,-8.74828047608513,-14.3218680272443,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Vietnam,VNM,..,11.3298977532503,5.42730462256725,9.8812640839411,5.4984999361849,6.06487319661125,6.86819414791194,10.0516148455447,3.64770437780631,8.80116246690552,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Zimbabwe,ZWE,..,..,4.06610030355272,22.8501016728894,7.59967437310627,3.27720132232446,11.6776401517531,1.25738929620256,3.95018992036229,2.53402519867069,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Arab World,ARB,..,..,12.0127852575457,6.13929994306679,3.29459678035397,1.51508309573994,-5.80342559350146,0.332431672643651,4.62711041791657,3.42706981230572,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Central Europe and the Baltics,CEB,..,3.33402911858747,2.44399413204101,0.640898730062546,2.0756083726563,3.84015682362309,4.7295137812719,3.15631072937947,4.90972859932275,4.45163408131597,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Early-demographic dividend,EAR,14.6404564824067,-2.04063955489158,5.65361598337819,3.21037855679143,3.68239664452379,3.203824415802,4.22993279402604,4.28084517649505,5.27234567106379,3.24612890869842,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,East Asia & Pacific,EAS,..,1.85323180403067,2.59564530093242,5.30750153536195,4.865715429562,4.86442351898349,5.91536769567655,4.82280800337465,4.38066740110767,4.85836017648175,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,East Asia & Pacific (excluding high income),EAP,..,-3.15093652690783,4.97451558565594,8.5009020840015,7.1749417040613,8.58962503314584,8.0585425605183,7.55638478117906,5.79209912371297,8.54563731173866,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,East Asia & Pacific (IDA & IBRD countries),TEA,..,-3.15093652690783,4.97451558565591,8.50090208400151,7.1749417040613,8.58962503314584,8.0585425605183,7.55638478117906,5.79209912371297,8.54563731173866,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Euro area,EMU,3.63720491384069,2.59207021737589,0.985506304160538,-1.29832228521752,0.0937608570112047,1.69052700080572,2.63301560586355,2.69311860066668,2.33166536673721,1.36541967833278,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Europe & Central Asia,ECS,3.17839958243499,3.71550334726156,2.13250254835964,-0.00258364253429022,1.03142079969179,2.04726670104414,2.27300952027933,1.9092472390272,2.81936421123166,1.62431929772606,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Europe & Central Asia (excluding high income),ECA,..,12.7323970298768,9.43382514087665,4.34747149290551,3.42516630411431,1.64631905592162,-0.971592012344374,-0.804744782794714,4.66220733467651,2.65356677859201,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Europe & Central Asia (IDA & IBRD countries),TEC,..,10.4856454787106,8.17031042061278,3.66656484842753,3.21420956710537,2.10882525225043,0.225447523639815,-0.125319062358884,4.8284065049764,3.00741432871715,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,European Union,EUU,3.41337958004728,2.66361469836096,1.12934535818977,-1.09949503466814,0.351682680824013,1.94355024105913,2.86912666795675,2.70819622471001,2.54834772744708,1.61007590836716,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Fragile and conflict affected situations,FCS,..,9.60830188235147,0.806095725340199,7.51745747019599,-1.75631748456895,-1.76856783647855,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Heavily indebted poor countries (HIPC),HPC,..,..,3.12350751904557,5.26298449246421,5.59690025140402,6.52296884939874,5.65101624563837,3.81350190122072,6.43211706417657,3.73636628755352,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,High income,HIC,2.61954036921171,3.52208824179201,1.93284038658707,1.73933576766285,1.42717878607695,2.40917788948205,2.6233595543213,1.56671086362141,2.61405880184809,1.62507793971875,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,IBRD only,IBD,..,3.40049304387296,5.43991178806154,5.01976391008488,4.7024423935538,4.64391144635728,4.55919764127162,4.12840558039174,4.74843363909758,5.11392360757961,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,IDA & IBRD total,IBT,..,3.43439166123414,5.21395468026471,5.16559135911776,4.69587187275258,4.72961887276324,4.45453372791702,3.98271039732019,4.68837530115931,5.07765178851062,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,IDA blend,IDB,8.34595403242926,1.93908541037267,-1.13681641283144,9.67021477556793,3.56137729824133,6.37154304802483,1.00429144163708,-1.31885777352181,0.932582846227945,3.50831338734356,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,IDA only,IDX,..,..,4.76541305514104,5.30782765660351,5.79018882589564,5.86809900557444,4.86285698027442,4.92018726142464,6.75859824563318,5.52514018119625,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,IDA total,IDA,..,4.02586142094461,1.56091715158391,7.61602448828558,4.5883845826086,6.13849877828758,2.78455495331474,1.61791507256312,3.6529732918582,4.43983112865777,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Late-demographic dividend,LTE,..,7.72792085209085,6.09575114991574,6.21414460270211,5.30388185381618,5.3546744846183,3.53529273366082,3.76226238176014,4.57086800065186,6.11154012874182,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Latin America & Caribbean,LCN,-3.93724526236601,3.90260665909116,4.89879553589476,2.71263197042542,2.22161315369578,0.208513975403932,0.55306899074759,-0.549257295705758,1.75980301054814,-0.120285532009362,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Latin America & Caribbean (excluding high income),LAC,-4.15618936390817,3.97697499816046,4.75079037465815,2.54633151938457,2.09770358937749,0.0851195494710737,0.326601165095369,-0.760091034186743,1.81066604338776,-0.174263118109593,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Latin America & the Caribbean (IDA & IBRD countries),TLA,-4.01251513975336,3.91524071724135,4.97311858316867,2.67209276085967,2.22218752176482,0.180483140584357,0.488220864088376,-0.605537173679721,1.76485947702707,-0.111338459883484,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Least developed countries: UN classification,LDC,..,..,6.70333890483855,5.17797556663294,6.36397853093879,6.05286107642016,3.84400556118894,3.96840772485707,5.48523324425285,3.80885377836026,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Low & middle income,LMY,..,3.44326408196569,5.23013566513617,5.31634187826357,4.77387956676587,4.78118720922981,4.43899627705717,4.05125797514859,4.71182758811246,5.15360352055329,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Lower middle income,LMC,5.4954888430134,4.06868996072376,3.70832647291594,6.85975316880987,5.49843413434243,5.62493266474762,5.94480889963364,5.46554613870025,5.5762952445137,4.78906907036998,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Middle East & North Africa,MEA,..,..,9.51436407682382,1.72054630256689,2.96839182643087,1.81520851543581,-4.71206840485475,1.98953753293092,4.36891524265744,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Middle East & North Africa (excluding high income),MNA,..,2.23590916972066,2.55451781335448,-4.22052870308809,2.24390795004285,1.95836709676371,1.15267830613391,5.71235579095313,1.79322005001899,..,..,..
Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,Middle East & North Africa (IDA & IBRD countries),TMN,..,2.23590916972066,2.55451781335448,-4.22052870308808,2.24390795004285,1.95836709676371,1.15267830613391,5.71235579095313,1.79322005001899,..,..,..
